,amount,asset,date,signer,sender
741,73.056652,FTT,2022-01-07,GH6Q9E1jZPTTp46aDd57UNZPNS2D6PBSwyLL3EHSjGn2,GH6Q9E1jZPTTp46aDd57UNZPNS2D6PBSwyLL3EHSjGn2
742,81.700004,FTT,2022-01-07,GJABjG9mDXtiedmfp9thKTVt9oxPjiGHAaEJd3k4thZ2,GJABjG9mDXtiedmfp9thKTVt9oxPjiGHAaEJd3k4thZ2
743,28.1,FTT,2022-01-07,HpPQeHQiyYnBqRsi67dXTbwqzU3KZSXTuoHmxPQLtxE5,HpPQeHQiyYnBqRsi67dXTbwqzU3KZSXTuoHmxPQLtxE5
744,191.458697,FTT,2022-01-08,4WaK91WhLXrVHtquUSie9jP6p4yEEKvRqUGLtq94ZX5s,4WaK91WhLXrVHtquUSie9jP6p4yEEKvRqUGLtq94ZX5s
745,682.1,FTT,2022-01-08,96aEW52R2xCo1ES9hEiPTzeGmtV81Wa1786YpQ4AiQzP,96aEW52R2xCo1ES9hEiPTzeGmtV81Wa1786YpQ4AiQzP
746,3.849623,FTT,2022-01-08,B91si8yjNn7mXGSCTYxpgAWVD4QiccoiB7F3c33WMDfZ,B91si8yjNn7mXGSCTYxpgAWVD4QiccoiB7F3c33WMDfZ
747,4.732532,FTT,2022-01-08,CgYPK8L4s78U99ZscUbs1FHHKp6wz4eJuH8DMWtjwwaS,CgYPK8L4s78U99ZscUbs1FHHKp6wz4eJuH8DMWtjwwaS
748,18.60781,FTT,2022-01-08,FypLrCDz63K2R6uSk3b4my8CR3fWreu8T3XHm4EGvjfT,FypLrCDz63K2R6uSk3b4my8CR3fWreu8T3XHm4EGvjfT
749,10.0,FTT,2022-01-08,HHuzpKeY7Q67AvtnU9YU1cuop5roZ1XH2JdNxdry95LB,HHuzpKeY7Q67AvtnU9YU1cuop5roZ1XH2JdNxdry95LB
750,320.0,FTT,2022-01-08,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY,HkcE9sqQAnjJtECiFsqGMNmUho3ptXkapUPAqgZQbBSY
751,0.573264,FTT,2022-01-09,23NmFyHXKqpY6EmUCzDdfG7SF6Py4LHat8ATJo86hNn5,23NmFyHXKqpY6EmUCzDdfG7SF6Py4LHat8ATJo86hNn5
752,3.786897,FTT,2022-01-09,2gjLQvrYc3SEr28rSQ335QCDC3anEkDEsFsz7AfEfyzy,2gjLQvrYc3SEr28rSQ335QCDC3anEkDEsFsz7AfEfyzy
753,28.31423,FTT,2022-01-09,3448CZpJ5aH7YqJkdTvLBnCtGUKioHggr8o9iQPU5vK3,3448CZpJ5aH7YqJkdTvLBnCtGUKioHggr8o9iQPU5vK3
754,27.836328,FTT,2022-01-09,4WaK91WhLXrVHtquUSie9jP6p4yEEKvRqUGLtq94ZX5s,4WaK91WhLXrVHtquUSie9jP6p4yEEKvRqUGLtq94ZX5s
755,1.0,FTT,2022-01-09,9bwdrqQsCn7z6iA82g7Yp7U2A7a7R67GoXcNNocZFPwC,9bwdrqQsCn7z6iA82g7Yp7U2A7a7R67GoXcNNocZFPwC
756,2.595563,FTT,2022-01-09,9f4X1g8arjicum79BbmtLnrCSd52YsGmbX4WmYCdGTbk,9f4X1g8arjicum79BbmtLnrCSd52YsGmbX4WmYCdGTbk
757,7.718776,FTT,2022-01-09,BT41we4BGZJoDLpoUDE1M9kb9A7VYUjfvXv6HoVP1QVK,BT41we4BGZJoDLpoUDE1M9kb9A7VYUjfvXv6HoVP1QVK
758,0.598495,FTT,2022-01-09,EU8BwvDpVMp5bvQ5NCQydxFJ66jZKqwngnHjwkmu2uAo,EU8BwvDpVMp5bvQ5NCQydxFJ66jZKqwngnHjwkmu2uAo
759,12.0,FTT,2022-01-09,HYtgQWYWTsheLb41cGfHxBVg5RLPJ535W4m2kgsxurcF,HYtgQWYWTsheLb41cGfHxBVg5RLPJ535W4m2kgsxurcF
760,0.616635,FTT,2022-01-09,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc
761,2111.90502,FTT,2022-01-10,4XLecP6KyZRq9qYJGo8YcpsQYke9cgKnGjx2Y1oPpjBT,4XLecP6KyZRq9qYJGo8YcpsQYke9cgKnGjx2Y1oPpjBT
762,2.679781,FTT,2022-01-10,5sJTL8xcbJQLzTSNmgfUce39aTtNaoLYshcic6s5VeNP,5sJTL8xcbJQLzTSNmgfUce39aTtNaoLYshcic6s5VeNP
763,25.447954,FTT,2022-01-10,7YJXNPotoNEJw4p82UJGaS8oFyYP7afKkpegjD1k3qPm,7YJXNPotoNEJw4p82UJGaS8oFyYP7afKkpegjD1k3qPm
764,59.0,FTT,2022-01-10,8Zizbq1Pu8PQbpDi9sbLSWdzpGwT7B6EZZbGEAUcFYTn,8Zizbq1Pu8PQbpDi9sbLSWdzpGwT7B6EZZbGEAUcFYTn
765,20.696303,FTT,2022-01-10,8dHm9wkY4xRDcZj8uCr9hc4M8LwcDbyyGQ6ur3DL8bDL,8dHm9wkY4xRDcZj8uCr9hc4M8LwcDbyyGQ6ur3DL8bDL
766,5.0,FTT,2022-01-10,9bwdrqQsCn7z6iA82g7Yp7U2A7a7R67GoXcNNocZFPwC,9bwdrqQsCn7z6iA82g7Yp7U2A7a7R67GoXcNNocZFPwC
767,1040.369495,FTT,2022-01-10,AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo,AnH5BTeDfX2XCKuJ3aBvGoA11URVarrppQypSLePnoKo
768,42.200208,FTT,2022-01-10,BT41we4BGZJoDLpoUDE1M9kb9A7VYUjfvXv6HoVP1QVK,BT41we4BGZJoDLpoUDE1M9kb9A7VYUjfvXv6HoVP1QVK
769,49.00075,FTT,2022-01-10,Dj4jxTH12wK27aVFycq5uPy6LpAKVpDTCWqc6Sq1shZt,Dj4jxTH12wK27aVFycq5uPy6LpAKVpDTCWqc6Sq1shZt
770,19.152261,FTT,2022-01-10,GHTCh3rAgfLoxCe9t1k4PzW8JbV34LTvKtHSC1YP4CQb,GHTCh3rAgfLoxCe9t1k4PzW8JbV34LTvKtHSC1YP4CQb
771,26.042417,FTT,2022-01-10,HyuRUezi2BX9XsDTbwv3ho4h1uJs3Vtq9C7USDRnZRSy,HyuRUezi2BX9XsDTbwv3ho4h1uJs3Vtq9C7USDRnZRSy
772,10.045278,FTT,2022-01-11,42J2ibxmfAAqvJ7Wpz94Dmej9ExU2KsPJT6pTJTFfepS,42J2ibxmfAAqvJ7Wpz94Dmej9ExU2KsPJT6pTJTFfepS
773,7.637923,FTT,2022-01-11,5Gqp58LHGqTVP79jKhzAt7ebJgs8G2oC2RNK2jzPmG5W,5Gqp58LHGqTVP79jKhzAt7ebJgs8G2oC2RNK2jzPmG5W
774,100.0,FTT,2022-01-11,9xeG9NASmk4S5tnbiHyupQyX1wYrewb6Qy6cfxKbTcZD,9xeG9NASmk4S5tnbiHyupQyX1wYrewb6Qy6cfxKbTcZD
775,3.0,FTT,2022-01-11,Aop56aJH92vtPUWExyK2JCgzH72ydo9ykYfznLoQhaFv,Aop56aJH92vtPUWExyK2JCgzH72ydo9ykYfznLoQhaFv
776,20.096153,FTT,2022-01-11,B75GPd6LgwBFSZ7KFuvCkMv1Wp7cLXXYzfWSKHM64snm,B75GPd6LgwBFSZ7KFuvCkMv1Wp7cLXXYzfWSKHM64snm
777,125.0,FTT,2022-01-11,BxtcC81d3urFSPTkVJNKZYquBXVURBXVuVjRkpvFPC4s,BxtcC81d3urFSPTkVJNKZYquBXVURBXVuVjRkpvFPC4s
778,15.053763,FTT,2022-01-11,EgwQVmHDVcusQv8NepYQZhk5ph7cffB2CALXabmAkTYY,EgwQVmHDVcusQv8NepYQZhk5ph7cffB2CALXabmAkTYY
779,42.608003,FTT,2022-01-11,FiFXWf395f9eTKgSHRE5ruXBDnBV7hk8ge6uJx22brWu,FiFXWf395f9eTKgSHRE5ruXBDnBV7hk8ge6uJx22brWu
780,0.301342,FTT,2022-01-11,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc
781,24.188987,FTT,2022-01-12,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD
782,1.042658,FTT,2022-01-12,2KNuy5aBQB58YeLRtj3pJWyXHztaf2jqHWnowThanHmZ,2KNuy5aBQB58YeLRtj3pJWyXHztaf2jqHWnowThanHmZ
783,17.278137,FTT,2022-01-12,2gjLQvrYc3SEr28rSQ335QCDC3anEkDEsFsz7AfEfyzy,2gjLQvrYc3SEr28rSQ335QCDC3anEkDEsFsz7AfEfyzy
784,0.042487,FTT,2022-01-12,7gHJAvEr3zSRZBo24KnvUUZXhsE9VAAhdmPXSkoaUWgm,7gHJAvEr3zSRZBo24KnvUUZXhsE9VAAhdmPXSkoaUWgm
785,25.996024,FTT,2022-01-12,9mB6uxjNfvCqd32GJzfVjZDYyS4cBHrRrW1AXQjcSDaU,9mB6uxjNfvCqd32GJzfVjZDYyS4cBHrRrW1AXQjcSDaU
786,200.0,FTT,2022-01-12,EA5tipWK6SaAB6f58YsY4QJAnaKSGnRWT4Z8WYpPnCLm,EA5tipWK6SaAB6f58YsY4QJAnaKSGnRWT4Z8WYpPnCLm
787,0.261919,FTT,2022-01-12,EDvWBmYG1fBFy4aGuo4kn42R9WeUAcxUU1T6GFjVcj4K,EDvWBmYG1fBFy4aGuo4kn42R9WeUAcxUU1T6GFjVcj4K
788,0.712777,FTT,2022-01-12,FzSv7snAnToHBNPdqiwrUGvcWdtVTrCuwg8A3SEza6T2,FzSv7snAnToHBNPdqiwrUGvcWdtVTrCuwg8A3SEza6T2
789,100.0,FTT,2022-01-13,3J2Uowphed2ctkMiXJ4itjxpyvh1RjChjDLV6KDf5eTb,3J2Uowphed2ctkMiXJ4itjxpyvh1RjChjDLV6KDf5eTb
790,15.878397,FTT,2022-01-13,44AfGiLVwKKAMdkuDNuxgqnGa3zJosMge8ohCgUb1eFf,44AfGiLVwKKAMdkuDNuxgqnGa3zJosMge8ohCgUb1eFf
791,0.456294,FTT,2022-01-13,7fEv1Pi9gGryFsfCgKdkDFMiWPoaarcDV3wp7iDwKqDY,7fEv1Pi9gGryFsfCgKdkDFMiWPoaarcDV3wp7iDwKqDY
792,1000.0,FTT,2022-01-13,9FDHtzdTbBKxyncpb8bCzzNgpJBCFLVG9B4anEYPQq95,9FDHtzdTbBKxyncpb8bCzzNgpJBCFLVG9B4anEYPQq95
793,20.0,FTT,2022-01-13,9Xwr6bN3NnPfL7EcdY1ZiukPZ3Gbf3kTU8g2n7HzSCFo,9Xwr6bN3NnPfL7EcdY1ZiukPZ3Gbf3kTU8g2n7HzSCFo
794,10.0,FTT,2022-01-13,9nmhmM1xHRJghT2KqrPhtCMu3tw5mQqAvT2tppX1vmt1,9nmhmM1xHRJghT2KqrPhtCMu3tw5mQqAvT2tppX1vmt1
795,196.957183,FTT,2022-01-13,AuYVtdxUQcLgiUCG38uoWAEQQ5N6sL5ZDrwS4x7WPnLB,AuYVtdxUQcLgiUCG38uoWAEQQ5N6sL5ZDrwS4x7WPnLB
796,166.196471,FTT,2022-01-13,DTLB1utNaotfRkKUX1DTGW92ptJrRFJ4E3a5PL5hw6Gz,DTLB1utNaotfRkKUX1DTGW92ptJrRFJ4E3a5PL5hw6Gz
797,38.221901,FTT,2022-01-13,Dh7hYQWyexpeXyRAMcZssGtTb9xAw7k2NmUSQRasfAri,Dh7hYQWyexpeXyRAMcZssGtTb9xAw7k2NmUSQRasfAri
798,18.022788,FTT,2022-01-13,FZLiYwTcnEX7gYcVRpBTUT7jZ7aEe9ukDupCdLWiDqTj,FZLiYwTcnEX7gYcVRpBTUT7jZ7aEe9ukDupCdLWiDqTj
799,0.25,FTT,2022-01-13,HHuzpKeY7Q67AvtnU9YU1cuop5roZ1XH2JdNxdry95LB,HHuzpKeY7Q67AvtnU9YU1cuop5roZ1XH2JdNxdry95LB
800,0.307768,FTT,2022-01-13,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc
801,1.208017,FTT,2022-01-13,zA3CCYQrCeEeBSfUYyw6AvZerxnUpzpkG3ipebpfMcY,zA3CCYQrCeEeBSfUYyw6AvZerxnUpzpkG3ipebpfMcY
802,4.999999,FTT,2022-01-14,2ZcYhxGkKir9LYVP4b2y1qhPsjpQKmYrhypoLiLbsi4y,2ZcYhxGkKir9LYVP4b2y1qhPsjpQKmYrhypoLiLbsi4y
803,100.0,FTT,2022-01-14,3J2Uowphed2ctkMiXJ4itjxpyvh1RjChjDLV6KDf5eTb,3J2Uowphed2ctkMiXJ4itjxpyvh1RjChjDLV6KDf5eTb
804,4.993002,FTT,2022-01-14,4BjzQDeMAtL1vp8qQaAHRMhfXkmbyJzaMK1zMDRjD8mp,4BjzQDeMAtL1vp8qQaAHRMhfXkmbyJzaMK1zMDRjD8mp
805,10.0,FTT,2022-01-14,6BvyQMeegKh5xXshJVwhwRZSzVNFp6j8D9o11QUAckgT,6BvyQMeegKh5xXshJVwhwRZSzVNFp6j8D9o11QUAckgT
806,3173.977517,FTT,2022-01-14,6KcjRvz82pWUoftcCvLdNhyjaXWgCxYdpw7UKCrSVwTT,6KcjRvz82pWUoftcCvLdNhyjaXWgCxYdpw7UKCrSVwTT
807,1.558986,FTT,2022-01-14,73Z1WZL5JsbU5SVh43DCXhf3Dis1F2fx1FqihSm5zKhQ,73Z1WZL5JsbU5SVh43DCXhf3Dis1F2fx1FqihSm5zKhQ
808,500.0,FTT,2022-01-14,7hFAuW65PYcHMBTj3KVoYuxeLnZbACnRF9Yd9FAu3JaU,7hFAuW65PYcHMBTj3KVoYuxeLnZbACnRF9Yd9FAu3JaU
809,14.8,FTT,2022-01-14,7uZ1WWVrFjeacghXMbeyREiKJ7z44D66XqoztD81GM1K,7uZ1WWVrFjeacghXMbeyREiKJ7z44D66XqoztD81GM1K
810,0.023842,FTT,2022-01-14,8LSTxq6teYuBZ6PjjpLzLgTyx2tpR36cpZxT47cSVJs4,8LSTxq6teYuBZ6PjjpLzLgTyx2tpR36cpZxT47cSVJs4
811,19.991981,FTT,2022-01-14,9WJnnn88mt6V42H8DoA4LLp7FGSs9w2rnReDjbY7BjtG,9WJnnn88mt6V42H8DoA4LLp7FGSs9w2rnReDjbY7BjtG
812,15.0,FTT,2022-01-14,9nmhmM1xHRJghT2KqrPhtCMu3tw5mQqAvT2tppX1vmt1,9nmhmM1xHRJghT2KqrPhtCMu3tw5mQqAvT2tppX1vmt1
813,15.0,FTT,2022-01-14,AScNif9BsGkdtW3ZCZ5RNZBqdZ76i4GUBFsk4mmoteXQ,AScNif9BsGkdtW3ZCZ5RNZBqdZ76i4GUBFsk4mmoteXQ
814,54.0,FTT,2022-01-14,AuYVtdxUQcLgiUCG38uoWAEQQ5N6sL5ZDrwS4x7WPnLB,AuYVtdxUQcLgiUCG38uoWAEQQ5N6sL5ZDrwS4x7WPnLB
815,149.030789,FTT,2022-01-14,BKoTtD2LkkR83qPxdKh3ZmpYtFsJrmaX6tBFSr1Gkub,BKoTtD2LkkR83qPxdKh3ZmpYtFsJrmaX6tBFSr1Gkub
816,546.488662,FTT,2022-01-14,C386QAkbquT985Vm8SNjfE2UpPfoB3T9dCyLXan2eQAy,C386QAkbquT985Vm8SNjfE2UpPfoB3T9dCyLXan2eQAy
817,0.191211,FTT,2022-01-14,DTLB1utNaotfRkKUX1DTGW92ptJrRFJ4E3a5PL5hw6Gz,DTLB1utNaotfRkKUX1DTGW92ptJrRFJ4E3a5PL5hw6Gz
818,56.248709,FTT,2022-01-14,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek
819,13.010147,FTT,2022-01-14,E6o3NfR3H7dgFnNab5dcUzuNeDpwT3Eh3G8JFTqEavNB,E6o3NfR3H7dgFnNab5dcUzuNeDpwT3Eh3G8JFTqEavNB
820,0.330319,FTT,2022-01-14,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo,EHWCVPPek2kt512pn6JQDKMdZ7R91gLad24dthVYjUQo
821,83.4165,FTT,2022-01-14,Ei19TmeGV8YZmDH1PGhxyadEnd3T4ZUZNEAPRMTvmc1X,Ei19TmeGV8YZmDH1PGhxyadEnd3T4ZUZNEAPRMTvmc1X
822,13.633111,FTT,2022-01-14,FhJshb1bcSJ1upa654hkTEPfFXFqBymeQAny12CS3d9Q,FhJshb1bcSJ1upa654hkTEPfFXFqBymeQAny12CS3d9Q
823,101.923098,FTT,2022-01-14,Fn3W8yt3NruUxaiRi6JFq6Bgt6qsjA2CXfb7BuDnQ7JX,Fn3W8yt3NruUxaiRi6JFq6Bgt6qsjA2CXfb7BuDnQ7JX
824,13.639472,FTT,2022-01-14,FoP26wjSrXBAiwnHXNQWH1tSxy1rwKfF4spLCBHP8MVe,FoP26wjSrXBAiwnHXNQWH1tSxy1rwKfF4spLCBHP8MVe
825,499.13,FTT,2022-01-14,GLor2d1MR5SbdaNnjmtJGXVoJCWWfogj1KCYN775Wk7Q,GLor2d1MR5SbdaNnjmtJGXVoJCWWfogj1KCYN775Wk7Q
826,140.510755,FTT,2022-01-14,GUTxaEAhD2N4jWfWspBXaF8wFnUPxQhUDuEVab8T24tm,GUTxaEAhD2N4jWfWspBXaF8wFnUPxQhUDuEVab8T24tm
827,793.937948,FTT,2022-01-14,GxAfDJkNxAofdgsnyPxP5H4zvEcLMPTYQp44S8cxiH2k,GxAfDJkNxAofdgsnyPxP5H4zvEcLMPTYQp44S8cxiH2k
828,7.159485,FTT,2022-01-14,HQiekgronhTUJp2dU9uzoc84nZUKMNwWsS1pj88jj8w2,HQiekgronhTUJp2dU9uzoc84nZUKMNwWsS1pj88jj8w2
829,0.138698,FTT,2022-01-14,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc
830,2.234675,FTT,2022-01-14,HosvqbwQMroyqLVrzBrYfP5o8FWyUZXBvwDNUPon9rDy,HosvqbwQMroyqLVrzBrYfP5o8FWyUZXBvwDNUPon9rDy
831,130.5,FTT,2022-01-14,ijbFSAVB6wGycXSxaHLdTD3CJheJqxj79DcVVCk17hD,ijbFSAVB6wGycXSxaHLdTD3CJheJqxj79DcVVCk17hD
832,502.022848,FTT,2022-01-15,4Fgg4FTu168z5gHB2dkQudhFRngZhHdyEvjwpAmHPxW3,4Fgg4FTu168z5gHB2dkQudhFRngZhHdyEvjwpAmHPxW3
833,0.132158,FTT,2022-01-15,6xgKUA5bJm5UDKubFQWMVPjfJQUwtDihWitE5DsSudsV,6xgKUA5bJm5UDKubFQWMVPjfJQUwtDihWitE5DsSudsV
834,3.107474,FTT,2022-01-15,Aop56aJH92vtPUWExyK2JCgzH72ydo9ykYfznLoQhaFv,Aop56aJH92vtPUWExyK2JCgzH72ydo9ykYfznLoQhaFv
835,31.303189,FTT,2022-01-15,CQikhhQ9STuD1S3A45DGvUAtCdSs5pw2YwJ8Mk6U9Fs7,CQikhhQ9STuD1S3A45DGvUAtCdSs5pw2YwJ8Mk6U9Fs7
836,66.0,FTT,2022-01-15,DYt4R7N1yCYDp43kbumtae7Q6rQRP8YgEq5SxasUgaz6,DYt4R7N1yCYDp43kbumtae7Q6rQRP8YgEq5SxasUgaz6
837,6.409256,FTT,2022-01-15,G2AUCmQ5GEbbQjR5TPDrwjYkeJiNWLPKDR3Mx3eN6Ri9,G2AUCmQ5GEbbQjR5TPDrwjYkeJiNWLPKDR3Mx3eN6Ri9
838,25.017504,FTT,2022-01-15,GS2WHo8Ye4pDa1npucpKsdP4Nj1e45pUZLXoRyTzXGsw,GS2WHo8Ye4pDa1npucpKsdP4Nj1e45pUZLXoRyTzXGsw
839,2.337289,FTT,2022-01-15,GxX3aAK2NS73iUb1WPovJXVkUGpbVEcTGoGhCpKeXv5M,GxX3aAK2NS73iUb1WPovJXVkUGpbVEcTGoGhCpKeXv5M
840,0.111823,FTT,2022-01-15,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc
841,29.881049,FTT,2022-01-15,J7D7og9c98zeE369EpRxBhpEt25LCs8scAzxuysz3dcQ,J7D7og9c98zeE369EpRxBhpEt25LCs8scAzxuysz3dcQ
842,100.0,LUNA,2021-12-31,26FbXeoVMx8wkJDBdxPH3CJoiBMA15SbwnvT43JQVkq6,26FbXeoVMx8wkJDBdxPH3CJoiBMA15SbwnvT43JQVkq6
843,90.0,LUNA,2021-12-31,2iFQRqweHHoFZUHU2m1wCfrpGrmcUe2YmAPRsLpMLTxV,2iFQRqweHHoFZUHU2m1wCfrpGrmcUe2YmAPRsLpMLTxV
844,5.014136,LUNA,2021-12-31,3a9ei3CbZv778hdC3hMHqJm65kSeizwjNofUXb6LDRo7,3a9ei3CbZv778hdC3hMHqJm65kSeizwjNofUXb6LDRo7
845,1.158536,LUNA,2021-12-31,3xVEsY1YMn4TbGBgwYuTqiH8w3KV8fU87qsVm4XF27vp,3xVEsY1YMn4TbGBgwYuTqiH8w3KV8fU87qsVm4XF27vp
846,0.385843,LUNA,2021-12-31,5DYeNFTdX299LDrsuSJrmAHyXEC3ScA1fSBEF2PcyYLh,5DYeNFTdX299LDrsuSJrmAHyXEC3ScA1fSBEF2PcyYLh
847,5.82,LUNA,2021-12-31,5HRdzXsEd9wT1UueqEAtGaBmjHBzqw6rcQr1yCrR58ap,5HRdzXsEd9wT1UueqEAtGaBmjHBzqw6rcQr1yCrR58ap
848,0.73,LUNA,2021-12-31,5QRMjUyrhPhzPDjVFg2BYZhK7ieggt6S8BR7h91oK1zw,5QRMjUyrhPhzPDjVFg2BYZhK7ieggt6S8BR7h91oK1zw
849,0.145359,LUNA,2021-12-31,71qgaqTPh8TRbVdUaiQrBq5WNUng3cubS3RYXq59tUqK,71qgaqTPh8TRbVdUaiQrBq5WNUng3cubS3RYXq59tUqK
850,0.133096,LUNA,2021-12-31,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr
851,67.0,LUNA,2021-12-31,Aw8JjQcTCQX7hNJwMDm7KzF7rzQ1tDYzqrDkUYZEBeVU,Aw8JjQcTCQX7hNJwMDm7KzF7rzQ1tDYzqrDkUYZEBeVU
852,0.7,LUNA,2021-12-31,DyX6t6UzTN2Um52YjscxZzJF7EzA3X9nh3Rg5o1isZpf,DyX6t6UzTN2Um52YjscxZzJF7EzA3X9nh3Rg5o1isZpf
853,5.58,LUNA,2021-12-31,H8wYaRqc2wQuE3AdnSA2bCbukzxZEUCS5KbGYNsLAoho,H8wYaRqc2wQuE3AdnSA2bCbukzxZEUCS5KbGYNsLAoho
854,20.0,LUNA,2021-12-31,J1sJjGqPDzegZ3MMxWJKZyVeU9WkjHo2C8v3F2jxBfG1,J1sJjGqPDzegZ3MMxWJKZyVeU9WkjHo2C8v3F2jxBfG1
855,0.062048,LUNA,2022-01-01,CMhk8NEV6Yq5KSj3Fr54RYhZ2Z6SWYwYDwf7eG3YFCdv,CMhk8NEV6Yq5KSj3Fr54RYhZ2Z6SWYwYDwf7eG3YFCdv
856,0.02,LUNA,2022-01-01,DhDyN49MCtm614Qu3SWEqYsbh1WaY9XsFSxbJoZAjVDZ,DhDyN49MCtm614Qu3SWEqYsbh1WaY9XsFSxbJoZAjVDZ
857,10.59,LUNA,2022-01-02,23iubjusdbMgZnBpiwi9HcRZRGzNbwaVH8eACjquef9w,23iubjusdbMgZnBpiwi9HcRZRGzNbwaVH8eACjquef9w
858,33.9,LUNA,2022-01-02,2nD2tTvTivDdygTjGKPEenN76VdVN4D8vxVaRH5ZXuk7,2nD2tTvTivDdygTjGKPEenN76VdVN4D8vxVaRH5ZXuk7
859,20.244731,LUNA,2022-01-02,2sZzpQ6LyaDGqEoww5FaQ74cdYPZcuQZGEwpUQYAXwom,2sZzpQ6LyaDGqEoww5FaQ74cdYPZcuQZGEwpUQYAXwom
860,19.0,LUNA,2022-01-02,3dmuomY3rUMNs49CzudY8cgRDZRfP23NQSQppqEcNYjt,3dmuomY3rUMNs49CzudY8cgRDZRfP23NQSQppqEcNYjt
861,107.76,LUNA,2022-01-02,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp
862,2.0,LUNA,2022-01-02,7779cCJbu8LzEPhTM3gtUEBjBLqruqzXzb42jKLZ1e4w,7779cCJbu8LzEPhTM3gtUEBjBLqruqzXzb42jKLZ1e4w
863,43.685059,LUNA,2022-01-02,ABaA2vq1YY53xEZeMmSs6bDjbuepCeoJGGeBJSqD6i3C,ABaA2vq1YY53xEZeMmSs6bDjbuepCeoJGGeBJSqD6i3C
864,1.005401,LUNA,2022-01-02,C3UuZnCG7SrViycFXq3Rgg331mQsjhPSH31yHKntUt4t,C3UuZnCG7SrViycFXq3Rgg331mQsjhPSH31yHKntUt4t
865,8.0,LUNA,2022-01-02,GiaUcFz5MHXZSKW6sguDzwFDGR2rPkHmP6RH1zg78cmM,GiaUcFz5MHXZSKW6sguDzwFDGR2rPkHmP6RH1zg78cmM
866,9.8,LUNA,2022-01-02,H5z9PXMn7k81zbPZUMRMUmWXjppgU9kMxpHvQ9wbvNQU,H5z9PXMn7k81zbPZUMRMUmWXjppgU9kMxpHvQ9wbvNQU
867,90.0,LUNA,2022-01-02,J1sJjGqPDzegZ3MMxWJKZyVeU9WkjHo2C8v3F2jxBfG1,J1sJjGqPDzegZ3MMxWJKZyVeU9WkjHo2C8v3F2jxBfG1
868,16.904464,LUNA,2022-01-03,2Wn6yNHBAhVpq6bdR72E3Sg4sf8RXCid9r2MRbT4qDXG,2Wn6yNHBAhVpq6bdR72E3Sg4sf8RXCid9r2MRbT4qDXG
869,8.0,LUNA,2022-01-03,2aEFLM7yLrvnuQpzXkwdF7YdYYNpTxQrZnytLZZmYf3Y,2aEFLM7yLrvnuQpzXkwdF7YdYYNpTxQrZnytLZZmYf3Y
870,3.24,LUNA,2022-01-03,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy
871,1.0,LUNA,2022-01-03,3E5fnRMEm9sTYEc2wESz7g1DajtS38yCaDZjJMr2AU2U,3E5fnRMEm9sTYEc2wESz7g1DajtS38yCaDZjJMr2AU2U
872,35.85,LUNA,2022-01-03,3pJYfZDNyqfY2zS1PucJYUfcXDFwExyyD1qRX2cbp36H,3pJYfZDNyqfY2zS1PucJYUfcXDFwExyyD1qRX2cbp36H
873,11.11,LUNA,2022-01-03,3qQhaXWK1iSBS9RsjvdzAEv6Tm4vKUBnpN6tUheZLp3Y,3qQhaXWK1iSBS9RsjvdzAEv6Tm4vKUBnpN6tUheZLp3Y
874,21.7425,LUNA,2022-01-03,43o5vw2xsdC5qghLzrCrEB9z8Xz1JWFQU524nwAjFyKo,43o5vw2xsdC5qghLzrCrEB9z8Xz1JWFQU524nwAjFyKo
