,amount,symbol,cash,date,signer,receiver,asset
0,382.137669,USDC,USDC,2021-12-28T15:35:05Z,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,24CoH2cYsEPv3EpigCUjsqs26n1XeDrtHug4kwX7UZGD,BTC
1,4995.000538,USDC,USDC,2021-12-28T20:41:26Z,3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,3V1HmecLr55cdDLEXzhN8tfz7qCq7UdD2KwjB4VT4duQ,BTC
2,9.99,USDC,USDC,2021-12-28T21:02:39Z,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,MNGO
3,99.9,USDC,USDC,2021-12-28T21:05:00Z,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,MNGO
4,1180.396782,USDC,USDC,2021-12-28T21:06:13Z,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,MNGO
5,24975.0,USDC,USDC,2021-12-28T22:41:26Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,MNGO
6,24975.0,USDC,USDC,2021-12-28T22:41:39Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,SOL
7,9990.0,USDC,USDC,2021-12-28T22:43:25Z,2cS6syQXkWr3ZQKiMiBaixR6mqUSjwMB5YR9AEw4Xax1,2cS6syQXkWr3ZQKiMiBaixR6mqUSjwMB5YR9AEw4Xax1,MNGO
8,25093.556075,USDC,USDC,2021-12-28T22:45:24Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,MNGO
9,15077.907,USDC,USDC,2021-12-28T22:46:16Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,SOL
10,199.8,USDC,USDC,2021-12-29T02:41:35Z,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,SOL
11,199.8,USDC,USDC,2021-12-29T02:41:46Z,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,BTC
12,203.56623,USDC,USDC,2021-12-29T02:41:57Z,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,4aXJ5mh6yJTx1zF3veUaTYDfa3AxUGT7P5gbJBshLhuE,MNGO
13,59959.264795,USDC,USDC,2021-12-29T07:53:27Z,FuKWJE7MeCH7HaYmcma2Y6TCMA42iUVhymCpgRvtNF5,FuKWJE7MeCH7HaYmcma2Y6TCMA42iUVhymCpgRvtNF5,SOL
14,999.094499,USDC,USDC,2021-12-29T08:04:10Z,3zWbXYFAMXrR1rUumDro4ELQQZhoMAd5DumwiGbQc1ms,3zWbXYFAMXrR1rUumDro4ELQQZhoMAd5DumwiGbQc1ms,SOL
15,54.517233,USDC,USDC,2021-12-29T14:19:09Z,4tM4zJCR2pQa9VtfeZEgLBzqHG17BBJPdZE8PDE2JjFS,4tM4zJCR2pQa9VtfeZEgLBzqHG17BBJPdZE8PDE2JjFS,BTC
16,799.2,USDC,USDC,2021-12-29T14:55:22Z,7AuwcWsx9mMgAFKvvBvnp1KbijLCuS2bjx5NxGTrhGnj,7AuwcWsx9mMgAFKvvBvnp1KbijLCuS2bjx5NxGTrhGnj,SOL
17,9990.0,USDC,USDC,2021-12-29T16:32:32Z,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,MNGO
18,335.612059,USDC,USDC,2021-12-29T16:38:45Z,GCL18bUkAzwaBRcppJ7JQ55JMpxw4z73KEjb13Get8X5,GCL18bUkAzwaBRcppJ7JQ55JMpxw4z73KEjb13Get8X5,SOL
19,72.927,USDC,USDC,2021-12-29T18:40:08Z,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,B6Ru3w1Go1uwdt1yfuRTSeoV6stx1116vEZweBmCGhwN,BTC
20,999.0,USDC,USDC,2021-12-29T20:05:23Z,6U2f1LRELU6uxVPJkiy7aSff82Pat7En9P92rsnPzCtG,6U2f1LRELU6uxVPJkiy7aSff82Pat7En9P92rsnPzCtG,MNGO
21,9990.0,USDC,USDC,2021-12-29T20:47:09Z,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,33D2DhYrk5stKVDtFV6Jfu2LGqPcTMEP8J7XrsRAfcxk,MNGO
22,1149.089268,USDC,USDC,2021-12-29T22:22:12Z,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,H6ghikbJ1FGSP9uBKdK9VHT8A33smYkjJoDeuPknebtY,BTC
23,4995.0,USDC,USDC,2021-12-30T00:47:57Z,GAy1gCRGADCh4Etf4gBcGCBqvEeKd7zHNQo9aZNVp3nt,GAy1gCRGADCh4Etf4gBcGCBqvEeKd7zHNQo9aZNVp3nt,SOL
24,4995.0,USDC,USDC,2021-12-30T00:48:07Z,GAy1gCRGADCh4Etf4gBcGCBqvEeKd7zHNQo9aZNVp3nt,GAy1gCRGADCh4Etf4gBcGCBqvEeKd7zHNQo9aZNVp3nt,MNGO
25,1.509064,USDC,USDC,2021-12-30T06:59:14Z,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,2qtxUGrLPjvgE8gSuNJfMNfxs7pBbme2h3c7oemXa1QE,SOL
26,107.36628,USDC,USDC,2021-12-30T07:57:29Z,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,HZMVjBUVeTQP6e1jMzcJZ9bCfe5XUr2RjdW9AY7pGzZc,MNGO
27,999.0,USDC,USDC,2021-12-30T07:57:59Z,4w6qnCVTLdY4K3s5uYbUbnDFWPdP1vtvxRKdou3488Ne,4w6qnCVTLdY4K3s5uYbUbnDFWPdP1vtvxRKdou3488Ne,MNGO
28,232.982352,USDC,USDC,2021-12-30T08:37:55Z,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,SOL
29,1997.618023,USDC,USDC,2021-12-30T10:19:58Z,58gAgqcxobxWnpHLi7axuLvAhem7mwF3P5Fhnusd9dkS,58gAgqcxobxWnpHLi7axuLvAhem7mwF3P5Fhnusd9dkS,MNGO
30,99.9,USDC,USDC,2021-12-30T14:30:25Z,tD5cbD1CbF1yPkg5vSEAgY65K9HZBuSWhaXM74k6NMQ,tD5cbD1CbF1yPkg5vSEAgY65K9HZBuSWhaXM74k6NMQ,SOL
31,149.85,USDC,USDC,2021-12-30T16:04:36Z,pEYkqLvXXpezXRupUSTRuiXqPpAnAKd51cgakenGgXA,pEYkqLvXXpezXRupUSTRuiXqPpAnAKd51cgakenGgXA,SOL
32,0.719361,USDC,USDC,2021-12-30T17:11:31Z,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,8y7mCby6yMRC1pkNSQvfsdu5568pgQYkmiYJXqDEb9hn,BTC
33,999.0,USDC,USDC,2021-12-30T21:21:21Z,6y4b8kKXNSD4dqGX7Y8HTBXHaqV59n5tHZyX5xacez5H,6y4b8kKXNSD4dqGX7Y8HTBXHaqV59n5tHZyX5xacez5H,SOL
34,0.999,USDC,USDC,2021-12-30T21:24:15Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,SOL
35,8210.119159,,tsUSDC,2022-02-06T02:35:21Z,GVs4XuqEC27ppPBsXocH6PNzLAaJhy8JjBZJdYzGbXnX,GVs4XuqEC27ppPBsXocH6PNzLAaJhy8JjBZJdYzGbXnX,SOL (tsUSDC)
36,2993.274927,,tsUSDC,2022-02-07T13:45:25Z,37E7i8oSBuET2tmgXkVJoVq3okxagVDc4uDZpQC5w1aw,37E7i8oSBuET2tmgXkVJoVq3okxagVDc4uDZpQC5w1aw,SOL (tsUSDC)
37,1007.832685,,tsUSDC,2022-02-07T18:39:18Z,BTaRP9veJc1p1dbmyNgyhikUJwZqCCxR1LDSE4GjZW7G,BTaRP9veJc1p1dbmyNgyhikUJwZqCCxR1LDSE4GjZW7G,SOL (tsUSDC)
38,9.97881,,tsUSDC,2022-02-08T06:02:53Z,4adZX5dxmitvyPbqCQXwGn88y1PxCE2EjEbwqPf9HvcA,4adZX5dxmitvyPbqCQXwGn88y1PxCE2EjEbwqPf9HvcA,SOL (tsUSDC)
39,99.824379,,tsUSDC,2022-02-08T21:18:59Z,AsiVhEvfYvvJw1QiGNonUMdozpbgt795M65M674GPQr,AsiVhEvfYvvJw1QiGNonUMdozpbgt795M65M674GPQr,SOL (tsUSDC)
40,147.910337,,tsUSDC,2022-02-09T13:45:19Z,2DfPUMV7HAiS4gPZ466wzEFYDAdJnvL6zJYJR6SnrMqm,2DfPUMV7HAiS4gPZ466wzEFYDAdJnvL6zJYJR6SnrMqm,SOL (tsUSDC)
41,199.525214,,tsUSDC,2022-02-09T14:40:30Z,EWggn4KEgxZDys7p5snawZqzTHvFGSnin3AFRMY1Lvc5,EWggn4KEgxZDys7p5snawZqzTHvFGSnin3AFRMY1Lvc5,SOL (tsUSDC)
42,2494.482479,,tsUSDC,2022-02-09T23:15:51Z,2s55YaU5GT2DZiEdJf4aorwVxYnJyiKHxNjEupU13nt9,2s55YaU5GT2DZiEdJf4aorwVxYnJyiKHxNjEupU13nt9,SOL (tsUSDC)
43,3876.46822,,tsUSDC,2022-02-09T23:29:10Z,Grp3cwXwum32ANiJAd6vYAGz6UPrQi1bVpjYQkf3xTFR,Grp3cwXwum32ANiJAd6vYAGz6UPrQi1bVpjYQkf3xTFR,SOL (tsUSDC)
44,2997.0,,tsUSDC,2022-02-10T13:53:14Z,HZqWbyJ6XCibF6AWWM1HL9kWc7yXZnDtTce7AzarMpQK,HZqWbyJ6XCibF6AWWM1HL9kWc7yXZnDtTce7AzarMpQK,SOL (tsUSDC)
45,91566.963071,,tsUSDC,2022-02-17T00:49:11Z,jDvGb2eTTqiLYeKdweqteiGov59amfS8QxqFYy7ojxA,jDvGb2eTTqiLYeKdweqteiGov59amfS8QxqFYy7ojxA,SOL (tsUSDC)
46,202.106594,,tsUSDC,2022-02-18T07:14:24Z,GnvaCkdyLqH6ZrGjQCroaEyG68EdAQcYWoJXRJhg6GvG,GnvaCkdyLqH6ZrGjQCroaEyG68EdAQcYWoJXRJhg6GvG,SOL (tsUSDC)
47,1001.39154,,tsUSDC,2022-02-18T09:03:57Z,71ENAd9PoeQhUgKJZYTcwamWUzTBTwZ8YahYq1WjisiK,71ENAd9PoeQhUgKJZYTcwamWUzTBTwZ8YahYq1WjisiK,SOL (tsUSDC)
48,600.844452,,tsUSDC,2022-02-18T09:04:44Z,8VNZQsNtAZPxPfSBQEr34MnVVYMtzo55Wwi2g4Qja49v,8VNZQsNtAZPxPfSBQEr34MnVVYMtzo55Wwi2g4Qja49v,SOL (tsUSDC)
49,60083.492403,,tsUSDC,2022-02-18T09:43:00Z,pDNXSpYcxYFen79GYfFYupJsfVhkWGsHWiKrU6t58Yn,pDNXSpYcxYFen79GYfFYupJsfVhkWGsHWiKrU6t58Yn,SOL (tsUSDC)
50,1004.085798,,tsUSDC,2022-02-18T09:51:51Z,66a34h3tLbNU3EhdZmvfECDpJNaA3DsfDbBmNTpLmL7j,66a34h3tLbNU3EhdZmvfECDpJNaA3DsfDbBmNTpLmL7j,SOL (tsUSDC)
51,110.432952,,tsUSDC,2022-02-18T10:33:23Z,6aHVMcBnXSXMHnbYLzZozqDzrmJeCZmY8N6aVtZCYnPV,6aHVMcBnXSXMHnbYLzZozqDzrmJeCZmY8N6aVtZCYnPV,SOL (tsUSDC)
947,349.65,USDC,USDC,2021-12-31T00:11:23Z,2bS5EZ4w9AfNp5ixqfT72U9BqR1TtqfH7svxwtPhi4hr,2bS5EZ4w9AfNp5ixqfT72U9BqR1TtqfH7svxwtPhi4hr,SOL
948,1210.143325,USDC,USDC,2022-01-07T08:42:27Z,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,SOL
949,27.541349,USDC,USDC,2022-01-07T08:42:42Z,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,4pmoFNJ9eYyGnMbQgENnciDJeW8n2MNYDLm8BEYjiToj,SOL
950,324.298836,USDC,USDC,2022-01-07T08:42:42Z,CKpqGk6dX5j4un4bmBYEWrCK8R4HG3CoaDF9BvFVr43w,CKpqGk6dX5j4un4bmBYEWrCK8R4HG3CoaDF9BvFVr43w,SOL
951,9990.0,USDC,USDC,2022-01-07T08:45:02Z,C1HUYGJRZ61tJxV1Pk1wNxmSgPJu3SBVBVPqdzjpQosZ,C1HUYGJRZ61tJxV1Pk1wNxmSgPJu3SBVBVPqdzjpQosZ,SOL
952,499.5,USDC,USDC,2022-01-07T08:46:20Z,E3niFumbEy4HLLaH16gKYpZ9CnhjD3vjBvw4TMyeQryk,E3niFumbEy4HLLaH16gKYpZ9CnhjD3vjBvw4TMyeQryk,SOL
953,9990.0,USDC,USDC,2022-01-07T08:46:33Z,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,4AfE8aDYy2VnkqLVAsziosyfTEs6HPgEycWKr7oUSttp,BTC
954,102.47742,USDC,USDC,2022-01-07T08:47:20Z,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,ENfhJcrMjWtF556LjMSGFBwnEDB9EFpCq5WaMDbFUmmt,SOL
955,9990.0,USDC,USDC,2022-01-07T08:56:52Z,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,9HJuxDecTUKDWonwVEbGnGEwnSY86rSRcdQe4rNKKQry,BTC
956,49950.0,USDC,USDC,2022-01-07T09:02:33Z,AYvjPLoDnHDYPEDPbH2PxyyLZQzaKwFyrcfSnkAnLT3u,AYvjPLoDnHDYPEDPbH2PxyyLZQzaKwFyrcfSnkAnLT3u,SOL
957,499.5,USDC,USDC,2022-01-07T09:03:29Z,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,SOL
958,499.5,USDC,USDC,2022-01-07T09:03:53Z,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,4S35XSu9JGSoy47LBBqcgnE3ZB4XdfmvQhTgwssRkZkR,BTC
959,499.5,USDC,USDC,2022-01-07T09:30:50Z,4yEHwzLNfqjKe3xZc74utHyqxxwib5rNsEPWoqDCyuLA,4yEHwzLNfqjKe3xZc74utHyqxxwib5rNsEPWoqDCyuLA,SOL
960,4995.268077,USDC,USDC,2022-01-07T09:35:44Z,61iGXZT6b1crZibN83pBGzbdHM2pxFt3G8mzVkE1sBjQ,61iGXZT6b1crZibN83pBGzbdHM2pxFt3G8mzVkE1sBjQ,SOL
961,59.162066,USDC,USDC,2022-01-07T09:53:40Z,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,Dd5ctiry8N1FZ3pWYYX1n51poRav5KpWYyFeHyfLC83P,SOL
962,15166.175329,USDC,USDC,2022-01-07T09:56:37Z,9sZCY5EDnQNuvEQj4yiQaiysPV52bt6M7Pp5LeeHkEF4,9sZCY5EDnQNuvEQj4yiQaiysPV52bt6M7Pp5LeeHkEF4,BTC
963,24975.23976,USDC,USDC,2022-01-07T10:02:02Z,BVRbYrXHdMBbZpveA5YfbTviQBcxL6kYBXgto2ShXbrU,BVRbYrXHdMBbZpveA5YfbTviQBcxL6kYBXgto2ShXbrU,BTC
964,999.0,USDC,USDC,2022-01-07T10:02:36Z,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,3zeeQveGLPQRwPXpaJaYeWQnxGg7ptYETf1N7Ci6sbgN,BTC
965,249.75,USDC,USDC,2022-01-07T10:17:45Z,81sWMLg1EgYps3nMwyeSW1JfjKgFqkGYPP85vTnkFzRn,81sWMLg1EgYps3nMwyeSW1JfjKgFqkGYPP85vTnkFzRn,SOL
966,849.15,USDC,USDC,2022-01-07T10:56:01Z,6vwhhD5KFoiqZyxWYnMPyzL2wdGhihd3LuWtGqGN7ECW,6vwhhD5KFoiqZyxWYnMPyzL2wdGhihd3LuWtGqGN7ECW,BTC
967,979.714471,USDC,USDC,2022-01-07T10:56:56Z,3pqpgX1Poguh3LPDX2QVdGrKXwBA1v3r6RiYkkvVe1Er,3pqpgX1Poguh3LPDX2QVdGrKXwBA1v3r6RiYkkvVe1Er,MNGO
968,4995.0,USDC,USDC,2022-01-07T11:19:23Z,AbDZp6xyiTajn2XPtSRYoQtLcmJaSGoi954yV2jq1wm7,AbDZp6xyiTajn2XPtSRYoQtLcmJaSGoi954yV2jq1wm7,BTC
969,2997.0,USDC,USDC,2022-01-07T12:44:35Z,B1fBtS2qYULQXpWkgmfBLLpUoa1T6DDMfR25XNRX65DK,B1fBtS2qYULQXpWkgmfBLLpUoa1T6DDMfR25XNRX65DK,SOL
970,2997.0,USDC,USDC,2022-01-07T12:45:02Z,B1fBtS2qYULQXpWkgmfBLLpUoa1T6DDMfR25XNRX65DK,B1fBtS2qYULQXpWkgmfBLLpUoa1T6DDMfR25XNRX65DK,BTC
971,97.902,USDC,USDC,2022-01-07T12:45:06Z,BC6N7NqxrswHKvq39jkxQDwn8a9EDxWmcrdBSWhMseH1,BC6N7NqxrswHKvq39jkxQDwn8a9EDxWmcrdBSWhMseH1,SOL
972,4995.0,USDC,USDC,2022-01-07T12:45:24Z,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,SOL
973,3.73763,USDC,USDC,2022-01-07T13:03:07Z,GFPXvPpn7oTX56Xf4bNhz52EbfLB9inhGiS141rWdGZ8,GFPXvPpn7oTX56Xf4bNhz52EbfLB9inhGiS141rWdGZ8,BTC
974,230.574887,USDC,USDC,2022-01-07T14:03:05Z,Hv19XfBS1oQbZezgSmRAPHwngWwRLjRRzhZYKq4J2Ryn,Hv19XfBS1oQbZezgSmRAPHwngWwRLjRRzhZYKq4J2Ryn,MNGO
975,904.951717,USDC,USDC,2022-01-07T14:49:42Z,G4WQY8edWULE18FXrfGtXaTx1h9oXnj4YgUvqnWyRM1x,G4WQY8edWULE18FXrfGtXaTx1h9oXnj4YgUvqnWyRM1x,BTC
976,999.0,USDC,USDC,2022-01-07T14:59:32Z,GXgjq3AxVturG3stjdFYNfnSnX3jE85u54UybGRAW3kW,GXgjq3AxVturG3stjdFYNfnSnX3jE85u54UybGRAW3kW,BTC
977,1000.000148,USDC,USDC,2022-01-07T15:08:16Z,CLvY3mAD19MN4USSuPJRaVBeDwF4BxMoxwx5XQ51Y6d1,CLvY3mAD19MN4USSuPJRaVBeDwF4BxMoxwx5XQ51Y6d1,MNGO
978,5355.465986,USDC,USDC,2022-01-07T15:23:32Z,97RkB8oWgcrgjTeUQwMgQRF2qH3g48qKXe5SjtvCMSPJ,97RkB8oWgcrgjTeUQwMgQRF2qH3g48qKXe5SjtvCMSPJ,SOL
979,116.492589,USDC,USDC,2022-01-07T15:33:35Z,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ,B8mNFZfjGGoV6PboNMbfzaHjEpMiZphzERoZpjutPqEQ,SOL
980,2000.0,USDC,USDC,2022-01-07T15:34:33Z,25rud6vSZNQ1Y5we6kGvW6AFfuoE3J4HgjfDcC4GMu15,25rud6vSZNQ1Y5we6kGvW6AFfuoE3J4HgjfDcC4GMu15,MNGO
981,9990.0,USDC,USDC,2022-01-07T16:33:23Z,AFFyrxTNX2x8wQDa9syXsmVegtrYBLhyu4AsEDrh49uq,AFFyrxTNX2x8wQDa9syXsmVegtrYBLhyu4AsEDrh49uq,SOL
982,1898.1,USDC,USDC,2022-01-07T17:21:13Z,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,DhwZEHBWb1Q2A7UMv964YMKynKGDs8QKLkoiiUzfv9Ek,SOL
983,2997.0,USDC,USDC,2022-01-07T17:45:18Z,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,7C8f8dxxqQEZyKpHMWaQtfGckrkLgUYmfEH9tjcwB8HT,SOL
984,3996.0,USDC,USDC,2022-01-07T18:49:21Z,3b65qRtTUZK9pADVq1NDvLnmx1ZgjPeXQdznxcf72imi,3b65qRtTUZK9pADVq1NDvLnmx1ZgjPeXQdznxcf72imi,SOL
985,348.039414,USDC,USDC,2022-01-07T19:25:29Z,FF8rqfM9PTEjYiVFy8jS81weDRwdaYooux2uSa2LexrJ,FF8rqfM9PTEjYiVFy8jS81weDRwdaYooux2uSa2LexrJ,MNGO
986,243.150386,USDC,USDC,2022-01-07T22:26:53Z,885HeGjuixiyD4f1osTWVCqiurqgdCXWeVG25QWrw7FB,885HeGjuixiyD4f1osTWVCqiurqgdCXWeVG25QWrw7FB,SOL
987,8519.039286,USDC,USDC,2022-01-08T04:11:22Z,6iZ4EgGatpuPewcbWJE45cwKC9o75bkNu5vovf4jSqEq,6iZ4EgGatpuPewcbWJE45cwKC9o75bkNu5vovf4jSqEq,SOL
988,109.89,USDC,USDC,2022-01-08T10:47:18Z,BfRZCTzh2zMbrFQFXRrExqfMBR4xW7JN9JEMjddzGd4n,BfRZCTzh2zMbrFQFXRrExqfMBR4xW7JN9JEMjddzGd4n,SOL
989,65.496845,USDC,USDC,2022-01-08T11:03:17Z,E9aDFqixBSSEVmHqCGwoJPdLozDG4Rbk6TRyoW55S7xf,E9aDFqixBSSEVmHqCGwoJPdLozDG4Rbk6TRyoW55S7xf,SOL
990,299.7,USDC,USDC,2022-01-08T14:59:21Z,Hb4oJ75Er45brAvjxnkikBeuLHSMFc4tD84X3oiW3soz,Hb4oJ75Er45brAvjxnkikBeuLHSMFc4tD84X3oiW3soz,SOL
991,7467.534257,USDC,USDC,2022-01-09T04:46:21Z,9ZhpFwH6ZQiYAXCS4Ano74Ba5HHtTeTa7ah6N3RRfLsY,9ZhpFwH6ZQiYAXCS4Ano74Ba5HHtTeTa7ah6N3RRfLsY,SOL
992,1001.532898,USDC,USDC,2022-01-10T10:40:42Z,4P3o1zNc7UhrNMKCSr7NZLXkQUMjFMP7dmxK7Kfp89yu,4P3o1zNc7UhrNMKCSr7NZLXkQUMjFMP7dmxK7Kfp89yu,BTC
993,464.6779,USDC,USDC,2022-01-10T18:42:39Z,9zLip6gns3NhAcUANh37PQAGkxkxgBPUYkmeYtFq4w3K,9zLip6gns3NhAcUANh37PQAGkxkxgBPUYkmeYtFq4w3K,BTC
994,5133.683123,USDC,USDC,2022-01-11T04:26:58Z,7bCGb7HpACWsx9dFLKDD5euKgXWUe6txRYAnhL6Eygc2,7bCGb7HpACWsx9dFLKDD5euKgXWUe6txRYAnhL6Eygc2,BTC
995,1e-06,USDC,USDC,2022-01-11T23:48:42Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,MNGO
996,1.0,USDC,USDC,2022-01-11T23:53:53Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,MNGO
997,259.325162,USDC,USDC,2022-01-11T23:55:16Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,MNGO
998,307.740605,USDC,USDC,2022-01-11T23:56:29Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,BTC
999,37199.363612,USDC,USDC,2022-01-12T00:20:57Z,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,SOL
1000,99.9,USDC,USDC,2022-01-13T00:11:27Z,GcCYEU9bC3f4VsLdfrzkGUoG9Auotva9TTZ7HrvoE43s,GcCYEU9bC3f4VsLdfrzkGUoG9Auotva9TTZ7HrvoE43s,SOL
1001,307.636576,USDC,USDC,2022-01-14T08:31:44Z,HQiekgronhTUJp2dU9uzoc84nZUKMNwWsS1pj88jj8w2,HQiekgronhTUJp2dU9uzoc84nZUKMNwWsS1pj88jj8w2,SOL
1002,3004.25969,USDC,USDC,2022-01-14T08:31:57Z,4pwQBg95Cw9znrT3SGkVXw5QvqY6xpjseG8xC7dmPDve,4pwQBg95Cw9znrT3SGkVXw5QvqY6xpjseG8xC7dmPDve,SOL
1003,4220.984864,USDC,USDC,2022-01-14T08:32:35Z,H9uZd2g4ybK8wdrQfqxBWekoM7DJXctQWPMfHb4EKxoK,H9uZd2g4ybK8wdrQfqxBWekoM7DJXctQWPMfHb4EKxoK,SOL
1004,50.070994,USDC,USDC,2022-01-14T08:34:19Z,CAdANacLWmQRTFaWUd4LpmYM8KXdLsQ5Zya65jajq6z2,CAdANacLWmQRTFaWUd4LpmYM8KXdLsQ5Zya65jajq6z2,SOL
1005,1251.982715,USDC,USDC,2022-01-14T08:34:49Z,E3niFumbEy4HLLaH16gKYpZ9CnhjD3vjBvw4TMyeQryk,E3niFumbEy4HLLaH16gKYpZ9CnhjD3vjBvw4TMyeQryk,SOL
1006,1036.715813,USDC,USDC,2022-01-14T08:34:50Z,E5YgJfq9bRmyBu6qxx2ajfaYy1unT16mtBegmqaBPs4p,E5YgJfq9bRmyBu6qxx2ajfaYy1unT16mtBegmqaBPs4p,SOL
1007,1602.271834,USDC,USDC,2022-01-14T08:34:55Z,7WsggTw5Z9JpnE9AwrjQ3WA9qdGdhxgMZYZBerxE6fnP,7WsggTw5Z9JpnE9AwrjQ3WA9qdGdhxgMZYZBerxE6fnP,SOL
1008,3.935609,USDC,USDC,2022-01-14T08:37:35Z,63pHrUmtvu86d3cNAytnB9xJJ9BiyUDgs7yvvtQyHqhc,63pHrUmtvu86d3cNAytnB9xJJ9BiyUDgs7yvvtQyHqhc,SOL
1009,1001.419895,USDC,USDC,2022-01-14T08:40:57Z,AkXTPSmMeDY1hjRNH2BfCJByeWWPgJgJmJZFKEP5F7LC,AkXTPSmMeDY1hjRNH2BfCJByeWWPgJgJmJZFKEP5F7LC,SOL
